"id","name","createDate","category","lon","lat"
13201,"Maison Cipriani",2018-02-18,"lodging",14.3796068429947,40.6081900318983
13202,"Webový vývojár",2018-02-18,"default",17.1779608726501,49.8176484654853
13213,"Graphic Division",2018-02-19,"default",11.7821073532104,45.0369589577892
13203,"Vintage Velo",2018-02-18,"shopping",-0.170212984085083,50.9491674459082
13204,"Bitcoin Grotto",2018-02-18,"shopping",-2.23563097719307,53.3263737478324
13205,"SoroS",2018-02-18,"default",3.91324639320373,43.6195997451543
13214,"Autoaccessorio Polesano",2018-02-19,"default",11.7817372083664,45.03733045192
13216,"The Iron Suit",2018-02-19,"default",-118.487892150879,34.0313229202897
13215,"MCA - Michele Cozza Architetto",2018-02-19,"default",11.6567516326904,45.4537601423777
13217,"Bufete Navarro",2018-02-19,"default",2.0978307723999,41.4756280465005
13218,"Autofficina Andrea",2018-02-19,"default",10.9199702739716,43.9421047202355
13219,"De Pronto Flash Cabina de Fotos",2018-02-19,"default",-64.1714322566986,-31.411862537991
13220,"MALU' SRL",2018-02-20,"default",17.2591996192932,40.7910896811924
13221,"<U+0410><U+0432><U+0442><U+043E><U+043C><U+043E><U+0439><U+043A><U+0430> ""<U+0414><U+0435><U+043B><U+044C><U+0444><U+0438><U+043D>""",2018-02-20,"transport",49.1034418344498,55.7917820870549
13222,"LGL Informática",2018-02-20,"default",-47.1081358194351,-23.0036858241043
13223,"UNNO Inc.",2018-02-20,"default",-73.3463144302368,45.463580865741
13247,"Casa Viva Hotel Boutique",2018-02-23,"lodging",-60.9443056583405,-34.5878208038931
13233,"Panacea Studio",2018-02-21,"default",-58.4790819883346,-34.5528098781826
13234,"Kevin Sanchez",2018-02-21,"default",-75.289134979248,2.97107017365378
13235,"Parrilla A Fuego Lento",2018-02-21,"food",-59.9286603927612,-31.8048620696862
13236,"NocRoom ETN & Graft Mining Pool",2018-02-21,"default",-115.209589004517,36.0560034813727
13237,"Moules Porto",2018-02-21,"food",-8.61868858337402,41.1499404574752
13238,"Paladare",2018-02-21,"food",-43.1726378202438,-22.9103086869144
13239,"EasyBit",2018-02-22,"atm",-85.6909507513046,42.9851310754229
13240,"Backyard Hero BBQ Shop",2018-02-22,"shopping",12.1362340450287,57.6707324541929
13241,"Estúdio Bossê Tattoo",2018-02-22,"default",-8.65384161472321,41.1785691830075
13248,"Puerto Madero Apart",2018-02-23,"lodging",-58.361542224884,-34.612755878805
13242,"iLove Pizza Burger ",2018-02-22,"food",7.76976708592883,43.8186055250387
13243,"Glen Avon Lodge Boutique Hotel",2018-02-22,"lodging",18.4395432472229,-34.0312784636429
13244,"Dimitrios Ntaras",2018-02-23,"default",20.851879119873,39.622350492108
13245,"Black Label Keg Brewing Co.",2018-02-23,"cafe",-117.920481562614,33.870544719082
13246,"<U+30D5><U+30EA><U+30FC><U+30B9><U+30BF><U+30A4><U+30EB><U+937C><U+7078><U+63A5><U+9AA8><U+9662>",2018-02-23,"default",135.694187879562,34.6015101904504
13254,"DENTASTICA",2018-02-24,"default",-110.333853363991,24.1063680744099
13249,"tiovivo creativo",2018-02-23,"default",-0.376421213150024,39.4602561921691
13250,"Hostal Yuliet & Ariel",2018-02-23,"lodging",-80.4446572065353,22.1463500374798
13255,"Clínica Veterinaria Mascott",2018-02-24,"shopping",-72.9242305453681,5.71726239451515
13251,"RÁJ PESTITELU",2018-02-23,"shopping",13.2969278097153,49.3813390618888
13252,"Clínica Dental DGC",2018-02-23,"default",-16.2852680683136,28.4585048072169
13253,"Domicilios a su rumba",2018-02-24,"nightlife",-74.0650177001953,4.61570523209168
13256,"Clubhouse AKOL",2018-02-24,"cafe",-71.6643226146698,-40.7575788813793
13257,"Panoramics360",2018-02-24,"default",-0.335925221443176,39.464977550341
13258,"Tu Pana Charcutero CA",2018-02-25,"grocery",-67.5658321380615,10.2416982504168
14677,"Studio Grafico Ceoloni",2018-08-19,"default",11.1350458860397,45.0681939441883
13259,"Traslochi Roma Easy",2018-02-25,"transport",12.4855327606201,41.8962079155928
13260,"Padejov Photo",2018-02-25,"attraction",37.5325584411621,55.6935033116962
13261,"<U+0423><U+043A><U+043B><U+0430><U+0434><U+043A><U+0430> <U+041F><U+0430><U+0440><U+043A><U+0435><U+0442><U+0430>",2018-02-25,"default",56.026668548584,54.7717441552048
13262,"Rainbeaux Farm",2018-02-25,"shopping",-122.681177258492,45.5791259672526
13263,"UMZEROUM Computer Lab.",2018-02-26,"shopping",-9.1389673948288,38.7352681050644
13264,"GALARDI MEDIA NETWORK",2018-02-26,"shopping",6.14462161663141,46.2070325679717
13265,"PUGNATORIUS Ltd.",2018-02-26,"shopping",100.561696887016,13.735299688627
13266,"Arctic Warriors online shop",2018-02-26,"shopping",26.3369750976562,66.3472863465587
13267,"Lullula",2018-02-26,"shopping",24.1380035877228,45.8003274729495
13268,"B&B Locanda Sant'Anna",2018-02-26,"lodging",12.5111478567123,41.8940476469193
13269,"La Casona de Kiko",2018-02-26,"lodging",-82.4476182460785,23.0974721009388
13270,"Ergün Biçer",2018-02-26,"attraction",29.3837606906891,40.7656930598818
13271,"<U+03A0><U+03C5><U+03C1><U+03BF>sßest<U+03AE><U+03C1>e<U+03C2> <U+03A7><U+03B9><U+03CE>t<U+03B7><U+03C2>",2018-02-26,"shopping",23.7713241577148,38.0376221430484
13279,"EscapeTheRoom.cz",2018-02-27,"attraction",14.4334977865219,50.0682790863879
13272,"documentoveloce.it",2018-02-26,"shopping",12.7788805961609,41.6833411071089
13273,"EasyBit Bitcoin ATM",2018-02-27,"atm",-84.8275423049927,35.110588297536
13274,"EasyBit Bitcoin ATM",2018-02-27,"atm",-86.5945279598236,34.7399153608926
13275,"THERMSTORE",2018-02-27,"shopping",15.9014922380447,38.4219486895876
13276,"Lavanderia self service",2018-02-27,"default",14.2024040222168,41.1118140367489
13278,"O Travel AS",2018-02-27,"default",10.6680089235306,59.4351007060259
13280,"Techprint - Drukarnia, Pozycjonowanie stron",2018-02-27,"default",21.1624735593796,51.3973581776323
13282,"Carrozza Surfboards",2018-02-27,"sports",-118.034319877625,33.7351541045084
13306,"COEJE",2018-03-02,"shopping",-75.6294751167297,4.87806618334762
13307,"21k Software Development",2018-03-02,"default",-43.3652150630951,-22.9749939370806
13277,"Tramezziamo",2018-02-27,"food",12.9079055786133,41.4746312714778
14535,"Cajero Bitcoin Athena",2018-07-24,"atm",-75.5656117200851,6.19867760460975
13281,"Carrozza Surfboards",2018-02-27,"sports",-118.027324676514,33.7390441152743
13283,"YCO Bitcoin ATM",2018-02-28,"atm",-118.344769477844,34.1313801663315
13284,"YCO Bitcoin ATM",2018-02-28,"atm",-118.222117424011,34.0839432446153
13285,"Hotel Ventia",2018-02-28,"lodging",-67.4860310554504,-45.8607869203356
13286,"Abyss Entertainment",2018-02-28,"default",-1.53993666172028,52.3858974841703
13287,"Liberstad Kiosk & Kolonial",2018-02-28,"food",7.54712314301287,58.3583642715537
13288,"Liberstad Turist & Feriesenter",2018-02-28,"lodging",7.5467491577183,58.358381966701
13289,"Freakycarpbaits",2018-02-28,"shopping",8.20299983024597,49.2008452719237
13290,"The earea Company ISA",2018-02-28,"shopping",10.7708716392517,52.351505839712
13291,"The earea Company ISA",2018-02-28,"shopping",10.7712042331696,52.3513846027624
13292,"Taft Coffee Co.",2018-02-28,"food",29.1087484359741,40.9688978626105
13293,"BM Systém s.r.o.",2018-02-28,"shopping",14.4890141487122,49.0092830453703
13294,"Papanoa´S Mariscos & Ostras",2018-02-28,"food",-98.1101953983307,19.0461407233709
13296,"Pastelaria Alcides",2018-03-01,"cafe",-8.9380270242691,39.3346335115867
13297,"Orion DevOps",2018-03-01,"default",-66.911878734827,10.5073606579844
13299,"Brandme.Agency",2018-03-01,"default",37.6208353042603,55.7619103469378
13300,"Brandme.Academy",2018-03-01,"default",37.6207011938095,55.7618620557226
13301,"<U+0418><U+043D><U+0432><U+0435><U+0441><U+0442><U+0438><U+0446><U+0438><U+043E><U+043D><U+043D><U+044B><U+0439> <U+0446><U+0435><U+043D><U+0442><U+0440> <U+041A><U+0440><U+0438><U+043F><U+0442><U+043E><U+043D>",2018-03-02,"default",73.3745634555817,54.9940809121918
13302,"<U+0418><U+043D><U+0432><U+0435><U+0441><U+0442><U+0438><U+0446><U+0438><U+043E><U+043D><U+043D><U+044B><U+0439> <U+0446><U+0435><U+043D><U+0442><U+0440> <U+041A><U+0440><U+0438><U+043F><U+0442><U+043E><U+043D>",2018-03-02,"default",73.3745527267456,54.994142459299
13303,"Uservice",2018-03-02,"default",37.7130603790283,55.7377723781245
13304,"Nuova Nordaffari srl",2018-03-02,"shopping",8.25892925262451,45.5801660047371
13305,"Trafford Sky Homes",2018-03-02,"lodging",12.3784697055817,51.3416445203776
13308,"Antar",2018-03-03,"shopping",-55.2370637655258,-34.3773129350797
13310,"Process Solutions Accountants Prague",2018-03-03,"default",14.4348710775375,50.075592059457
13311,"Ordinace celostní medicíny",2018-03-03,"default",14.2235881090164,50.7817439301921
13312,"Apartments on Olympyskaya",2018-03-03,"lodging",33.6935073137283,67.61254706257
13313,"Les Pensées d'Augustine",2018-03-04,"shopping",6.58154547214508,46.0598874252184
13314,"Burbujas",2018-03-04,"default",-57.6776647567749,-36.3135041939923
13317,"Stillwater's House",2018-03-05,"lodging",-157.789206504822,21.2882947099142
13315,"WeBlockchain",2018-03-04,"default",-75.4786384105682,10.3800554389478
13318,"Decentralize Hawaii, Inc.",2018-03-05,"default",-157.859619855881,21.3091764549593
13319,"Apirone.com - Bitcoin Processing Provider",2018-03-05,"default",8.54084551334381,47.3670211420225
13320,"Apirone.com - Bitcoin Processing Provider",2018-03-05,"default",2.29449033737183,48.8582352370822
13321,"Apirone.com - Bitcoin Processing Provider",2018-03-05,"default",-0.12458860874176,51.5006785719964
13322,"Apirone.com - <U+043F><U+0440><U+0438><U+0435><U+043C> <U+0431><U+0438><U+0442><U+043A><U+043E><U+0438><U+043D>-<U+043F><U+043B><U+0430><U+0442><U+0435><U+0436><U+0435><U+0439> <U+0441> <U+043F><U+043E><U+0434><U+0434><U+0435><U+0440><U+0436><U+043A><U+043E><U+0439> SegWit",2018-03-05,"default",37.6231420040131,55.7525135611912
13324,"Toosolar Ltd",2018-03-05,"trezor retailer",-0.03570556640625,51.9053073792764
13323,"Zavist STRIP-BAR",2018-03-05,"nightlife",30.3221154212952,59.9366204768828
13325,"Zavist GENTLEMEN-BAR",2018-03-05,"nightlife",30.3263425827026,59.9364457989078
13326,"Zavist TOPLESS-BAR",2018-03-05,"nightlife",30.3294324874878,59.9367790299404
13327,"Zavist CABARET-BAR",2018-03-05,"nightlife",30.335236787796,59.9353708372714
13328,"Zavist SHOW-BAR",2018-03-05,"nightlife",30.3476285934448,59.9349032180849
13329,"Zavist LOUNGE-BAR",2018-03-05,"nightlife",30.3481113910675,59.9309308766043
13330,"<U+0410><U+0412><U+0422><U+041E>TREND",2018-03-05,"default",61.3623708486557,55.2083856898428
13331,"Face Forward Aesthetics",2018-03-05,"attraction",-82.9422068595886,40.1103060574286
16138,"Hot Horse TIVOLI",2018-11-20,"food",14.4965082406998,46.059853923586
13332,"BronnTravel",2018-03-05,"default",36.2363111972809,50.0012156629489
13333,"Saja Orti Biointensivi",2018-03-05,"default",14.8595023155212,37.5573532500188
13334,"FUNCANDO",2018-03-05,"default",-58.4610629081726,-34.5562117879489
13335,"Simplecrypto",2018-03-06,"default",174.864841103554,-36.8489467554726
13336,"Bitcoin Consulting Limited",2018-03-06,"default",172.654588222504,-43.5448970921818
13337,"Sweet Dream Bakery ",2018-03-06,"cafe",172.325384616852,-41.8011389659284
13338,"pcpak",2018-03-06,"shopping",51.406107544899,35.7080893012632
13341,"soneart Longboardshop",2018-03-06,"shopping",8.71522665023804,50.1347090228216
13342,"Bazar Al Andalus",2018-03-06,"shopping",-3.63236010074615,37.2103792358247
13343,"Namasté Henna",2018-03-06,"shopping",-3.63242983818054,37.2103194231551
13344,"Le Valmont club & lounge",2018-03-06,"nightlife",14.4205319881439,50.0838505217272
13345,"Flowcode",2018-03-06,"default",-58.3870232105255,-34.6053781373142
13346,"J. Austin & Company",2018-03-06,"atm",-122.687131762505,42.184800177857
13347,"J. Austin & Company",2018-03-06,"atm",-123.327117562294,42.4385379700189
13362,"7A GROUP",2018-03-07,"atm",29.4233179092407,40.7998413846865
13348,"Ulrau Fotografia",2018-03-06,"default",-74.8332023620605,11.0151299145136
13349,"Playlotto",2018-03-07,"default",-0.0761264562606812,51.5345106124994
13350,"Playlotto",2018-03-07,"default",28.9560449123383,41.016494163232
13351,"Playlotto",2018-03-07,"default",103.264617919922,55.5666985605045
13352,"Playlotto",2018-03-07,"default",-105.59886932373,41.2078472725035
13353,"Playlotto",2018-03-07,"default",-105.526428222656,53.2290568658694
13354,"Playlotto",2018-03-07,"default",46.7413330078125,24.7106579153656
13356,"Playlotto",2018-03-07,"default",55.5527114868164,25.560406696458
13357,"Playlotto",2018-03-07,"default",51.4984130859375,25.3446465860992
13358,"Playlotto",2018-03-07,"default",-35.0820922851562,-8.46422237067679
13359,"Playlotto",2018-03-07,"default",31.0940551757813,-17.9016484435901
13360,"Playlotto",2018-03-07,"default",17.0988464355469,-23.3296463043915
13361,"Playlotto",2018-03-07,"default",48.7875366210937,38.4922941923613
13363,"<U+0421><U+043F><U+043E><U+0440><U+0442><U+0438><U+0432><U+043D><U+043E><U+0435> <U+043F><U+0438><U+0442><U+0430><U+043D><U+0438><U+0435> <U+043D><U+0430> <U+0440><U+0430><U+0437><U+0432><U+0435><U+0441>.",2018-03-07,"sports",58.9762187004089,53.3568654216912
13364,"<U+0422><U+0430><U+0433><U+0438><U+043B><U+041A><U+0440><U+0438><U+043F><U+0442><U+043E><U+041A><U+044D><U+0448>",2018-03-07,"atm",59.9824601411819,57.9145571202605
13365,"Restaurante-Bar BACOA",2018-03-07,"food",-75.6919652223587,4.82282881680823
13366,"Almacen Fashion Light - La Graciela",2018-03-07,"shopping",-75.6971633434296,4.82711048871832
17167,"Australian Woodwork",2019-03-28,"shopping",153.204334974289,-29.460412678583
13370,"Mestský plavecký areál Tipsport laguna Beroun",2018-03-07,"sports",14.0794908982116,49.9626999732589
13371,"Sendero Nonrte Excursiones",2018-03-07,"sports",-64.4933778047562,-31.419883244479
13372,"Ice Bar - Bar de hielo",2018-03-07,"nightlife",-64.4888716936111,-31.4083280820841
13373,"Al Mina on prospect",2018-03-08,"default",138.593698740005,-34.8853676887708
13374,"Bitcoin.come",2018-03-08,"cafe",-8.60705852508545,41.1306416250613
14537,"Swiss Made Host",2018-07-25,"default",8.55740547180176,47.4326669986328
14538,"Tabaccheria al Quadrilatero",2018-07-25,"default",12.2956645488739,45.989205931698
14539,"Pizzeria Ristorante Margherita",2018-07-25,"food",12.2975635528564,45.9886058549131
13377,"Kyoto oriental",2018-03-08,"food",-74.1101705431447,4.6541225312773
13379,"PC Garage",2018-03-09,"shopping",26.1155641078949,44.4183523197587
13380,"Sweeney Title & Law",2018-03-09,"default",-71.4679366350174,42.7677063399846
13381,"Lamb Screen Printing",2018-03-09,"default",-117.346494197845,33.2170316984619
13382,"The Pink Cow Akasaka",2018-03-10,"food",139.739758372307,35.6720533999358
13383,"Cool Air Express Inc",2018-03-10,"default",-80.0552272796631,26.6286622225366
13384,"The Bitcoin Painters",2018-03-10,"default",-84.9655151367188,34.7754598096141
13385,"PCMACUNIVERSE",2018-03-11,"shopping",-80.4177975654602,25.6758240803879
13386,"Marvlvs Library Jazz Bar",2018-03-11,"nightlife",16.4407020807266,43.5085381505049
13378,"Sap<U+03BB>at<U+03AD><U+03C1>a <U+0392>as<U+03B9><U+03BB><U+03B9><U+03BA><U+03AE>",2018-03-09,"default",22.8721350431442,40.9919451604589
13387,"Sergio Alonso",2018-03-11,"default",-63.2450723648071,-32.405382115403
13389,"Sydney Sidecar",2018-03-12,"attraction",151.222493648529,-33.872793995013
13390,"VINNER PTY LTD",2018-03-12,"transport",151.208572983742,-33.8676317073185
13391,"Business consulence srl",2018-03-12,"atm",18.2612836360931,39.8985965388474
13392,"Swedron Drönare",2018-03-12,"shopping",11.9379544258118,57.6584203214062
13393,"TD STIL",2018-03-12,"shopping",16.5372508764267,45.8380274890966
13375,"AThena Bitcoin",2018-03-08,"atm",-74.048039317131,4.6772307175963
13394,"Natt Knits",2018-03-12,"shopping",60.5810111761093,56.7958963388478
13395,"Lekaren Kvacalova",2018-03-12,"default",17.1321058273315,48.1514281432212
13396,"The Prelude Breakfast Bar",2018-03-12,"default",-94.182014465332,36.0590912375404
13397,"Proyecto Trading",2018-03-12,"default",-70.5663871765137,-33.4091616624945
13398,"MonBitcoinMarket",2018-03-13,"shopping",-74.1771018505096,4.62555437538495
13399,"sibprofi",2018-03-13,"shopping",82.9328298568726,55.0323511331732
13400,"M2v",2018-03-13,"default",46.2847512960434,38.0750000622517
14541,"Karaoke Kaze",2018-07-25,"nightlife",-46.634082198143,-23.5585290322332
13401,"Bruschetteria Piadazeria Ristorantino Veg Rigon",2018-03-13,"food",11.5460300445557,45.6328597790897
14540,"Roro Rowery",2018-07-25,"sports",21.071605682373,52.1341103771298
13402,"Internetagentur Mercurex",2018-03-13,"shopping",10.1478749513626,49.7312237904652
13403,"Display Center",2018-03-13,"default",-55.8936363458633,-27.3681848433273
13404,"Deposito de Gnomos",2018-03-13,"default",-58.4428989887238,-34.5858952769687
13406,"Espresso Pizza",2018-03-13,"food",-71.4661824703216,42.7626378141357
13407,"EUB, s.r.o.",2018-03-13,"default",19.5920026302338,49.0872916633856
13409,"TENNISCLUB",2018-03-14,"sports",29.1048002243042,40.9860858923542
13410,"<U+6DE8><U+57DC><U+5C55><U+6C7D><U+8ECA><U+7F8E><U+599D><U+7F8E><U+5BB9><U+5546><U+884C>",2018-03-14,"transport",120.675909519196,24.1453438168284
13411,"Assixto Parabiago",2018-03-14,"shopping",8.94622385501862,45.556728574131
13412,"BBQ TAXI",2018-03-14,"food",7.03379273414612,51.4506138442845
13413,"Ruhrpott BBQ",2018-03-14,"shopping",7.03390002250671,51.4505235819485
13414,"Murano Glass Shop",2018-03-15,"shopping",12.217692732811,45.5059032728566
13416,"Accommodation Baie St Paul",2018-03-15,"atm",-70.5055814981461,47.4404937245707
13417,"ATM YMCA",2018-03-15,"atm",14.4312340021133,50.0892819484601
13418,"ATM Abstintherie",2018-03-15,"atm",14.419276714325,50.0874302384076
13415,"ATM Slovanský dum",2018-03-15,"atm",14.4273126125336,50.0862634178209
13419,"ATM OC Atrium",2018-03-15,"atm",15.8184510469437,50.2135165756113
13420,"ATM OC Nisa",2018-03-15,"atm",15.0485014915466,50.7414795826673
13421,"ATM OD Perla",2018-03-15,"atm",12.8722429275513,50.2294594700135
13422,"ATM OC MAX",2018-03-15,"atm",20.2908307313919,49.049907662953
14542,"Videoke Suzano",2018-07-25,"shopping",-46.3125014305115,-23.5499234651092
13423,"ATM Eperia",2018-03-15,"atm",21.2434709072113,48.9928549562264
13424,"FIRMINGEL ™ FG",2018-03-15,"shopping",37.6158195734024,55.7789564263964
14536,"Centro Vacacional Santo Domingo",2018-07-25,"lodging",-74.6964794397354,4.56490137901734
13425,"recebemos.com",2018-03-15,"default",-43.4147125482559,-22.9167519211066
13426,"Tapiocaria Lagoa",2018-03-16,"default",-38.549582362175,-3.73465682502065
13427,"NOTODOESDETAIL",2018-03-16,"shopping",-3.58367800712585,40.7671313236676
13428,"Taier sistemas",2018-03-16,"shopping",-57.9462504386902,-34.9192087566471
13429,"Cervejaria Trindade",2018-03-16,"attraction",-40.3162676095963,-20.3135901034783
13430,"Cervejaria Touros",2018-03-16,"attraction",-40.3161710500717,-20.3135901034783
12813,"The Real Bitcoin Club #TRBC",2018-01-13,"atm",2.16533660888672,41.4058811570027
13431,"DyneDesign Interior",2018-03-17,"default",127.020406723022,37.5170063481619
13432,"Mightygoodman",2018-03-17,"default",4.89109933376312,52.2052232876116
13435,"iLove Burger Tacos  & Kebab ",2018-03-17,"food",7.76723742485046,43.8127796205713
13433,"ok4u",2018-03-17,"trezor retailer",100.560264587402,14.3555347676117
9727,"Moto Special",2017-04-27,"shopping",-74.0765136480331,4.65486037968564
13441,"The Crypto Lawyers",2018-03-19,"default",-117.157752513885,32.7179229386681
13437,"MineTips",2018-03-17,"shopping",-74.0666055679321,4.74418239528479
13438,"w3code.one Inh. Nils Domin",2018-03-17,"default",8.06379318237305,48.5565004894165
13439,"valentina lo nano",2018-03-17,"default",7.32783794403076,45.7385106802615
13440,"<U+CEE4><U+D53C><U+BCA8><U+D2B8> 2<U+D638><U+C810>",2018-03-18,"cafe",126.710160970688,35.9874952886027
13442,"BitNaj phone & Electronic ",2018-03-19,"default",50.5615711212158,26.128169707678
13445,"Trade-Line-Partner",2018-03-19,"shopping",14.8534941673279,47.2787631623217
13446,"Baggio Imóveis",2018-03-19,"default",-49.343740940094,-25.44401091764
13449,"EasyBit Bitcoin ATM",2018-03-20,"atm",-83.7093561887741,42.9736555376642
13447,"TD STIL",2018-03-19,"shopping",16.3939940929413,45.7052165094312
13448,"Enchidos Brincas",2018-03-20,"food",-7.59389698505402,42.0174050898738
13452,"LUXOLO Cryptocurrency Exchange",2018-03-20,"atm",-70.2564418315887,43.657676997803
13453,"LeGal Grow Shop",2018-03-21,"default",-75.5470240116119,10.4262488772057
13454,"Meguiars Bakirköy",2018-03-21,"shopping",28.8846123218536,40.9800265051952
13455,"Zeppelin Art Hostel",2018-03-21,"lodging",-57.5553774833679,-38.0066206212726
14543,"ALBUSCOIN",2018-07-26,"default",-0.0888562202453613,51.5273957869346
16139,"Venera Shop",2018-11-20,"default",13.7290316820145,45.5456993470262
13457,"Ai frutti di una volta b&b",2018-03-21,"lodging",11.6397571563721,44.8047981126381
13458,"Giubilei Pablo",2018-03-21,"grocery",-58.580415839433,-34.7566648021535
13459,"SKANDAL BAR",2018-03-21,"cafe",17.4580156803131,49.0693429811093
13460,"FortBit",2018-03-21,"default",-37.4252754449844,-10.7074814451357
13461,"Zannix Brasil",2018-03-21,"default",-37.4253129959106,-10.7074129219239
13463,"Arizona Blue Line A/C and Refrigeration",2018-03-21,"default",-114.62516784668,32.6980441118906
13464,"LA PELUQUERIA",2018-03-22,"default",-74.0885442297531,4.67774359636906
13465,"Doña Chalasa",2018-03-22,"food",-60.6442898511887,-32.9360902535084
13466,"Bacardi Bar",2018-03-22,"cafe",27.7191764116287,42.7018777743083
13451,"Utoky",2018-03-20,"transport",6.11164927482605,49.5321024451178
13467,"URA! Moving",2018-03-22,"transport",24.0566575527191,49.8674750652884
13468,"Pereyizd? LEGKO!",2018-03-22,"transport",26.9796109199524,49.4262580916989
13470,"ArrowSys s.r.o.",2018-03-22,"default",14.6722143888473,49.412529824203
13473,"Data Pro",2018-03-22,"default",-66.8315452337265,10.494210146113
13474,"RUMA ENGENHARIA E CONSTRUÇÕES LTDA.",2018-03-22,"default",-48.5759156942368,-27.6022671097578
13476,"Design Individuals",2018-03-23,"default",25.3237867355347,37.4225855786107
13477,"Ven Host",2018-03-23,"shopping",-100.419850945473,20.5650197766485
13472,"Casa De Anibal",2018-03-22,"lodging",-66.8329882621765,10.4960140845295
13478,"Penzion Silma",2018-03-23,"default",18.3624565601349,49.8686956099183
13479,"Pálma Panzió",2018-03-23,"lodging",17.794434428215,46.3578503818401
14544,"OrderSeedsOnline.com",2018-07-26,"shopping",4.93831157684326,50.8077788714625
14545,"PayBis",2018-07-26,"default",24.1456210613251,56.9631986483187
13481,"Poplar Vets veterinary surgery",2018-03-23,"default",-0.0158625841140747,51.5169618136232
13482,"Local Crypto Store (EZCare Clinic)",2018-03-24,"atm",-122.425031661987,37.7709734025511
13483,"Nachhilfe Mallorca",2018-03-24,"default",2.65940487384796,39.587140853938
13484,"Crypto Tamanga",2018-03-24,"default",28.3283704519272,-15.3772258634363
16140,"Venera Shop",2018-11-20,"default",13.6518216133118,45.5302187166558
13485,"Casa San Luigi",2018-03-24,"default",10.6205821037292,43.4345625350094
13486,"<U+682A><U+5F0F><U+4F1A><U+793E><U+30EA><U+30EC><U+30FC><U+30B7><U+30E7><U+30F3><U+30BA>",2018-03-24,"default",135.496610999107,34.6737615611809
13487,"Bottega Canacandia",2018-03-24,"shopping",10.095357298851,44.0406660332838
13488,"Synergy Servers Ltd",2018-03-24,"default",23.3097964525223,55.9289196312818
13489,"Misael_Lisboa",2018-03-25,"shopping",-46.3213205337524,-23.9716070918759
13490,"Francavirtual Informática",2018-03-25,"shopping",-47.3994988203049,-20.5319425995837
13492,"Pegasus Technology Services, inc.",2018-03-26,"default",-111.614098548889,35.2123814494058
13493,"Pausa Caffè",2018-03-26,"shopping",9.67463135719299,45.0542346730951
13494,"ANNIS Moda Feminina",2018-03-26,"shopping",-53.4865629673004,-24.9540497683491
13491,"Player ID",2018-03-25,"shopping",-48.6398273706436,-26.9984100652706
13495,"Edicola QuaQuotidiano",2018-03-26,"default",12.5363606214523,41.9351321341685
13496,"VELOCITI SPA",2018-03-27,"default",-70.6059712171555,-33.4303444999591
13471,"Inverazuela",2018-03-22,"default",-66.8316632509232,10.4942945411274
13498,"Doble Seis Bar",2018-03-28,"food",-58.4227126836777,-34.5934072292446
13501,"David Mahat",2018-03-28,"default",-122.679691314697,45.5166922220549
13499,"David Mahat",2018-03-28,"default",-123.041381835938,49.2122147082126
13500,"David Mahat",2018-03-28,"default",-122.32795715332,47.6186612587139
13502,"David Mahat",2018-03-28,"default",-122.441596984863,37.7787201836102
13503,"David Mahat",2018-03-28,"default",-121.445446014404,38.6139196457422
13504,"David Mahat",2018-03-28,"default",-115.207443237305,36.1129166726066
13505,"David Mahat",2018-03-28,"default",-118.409271240234,34.0543661095598
13506,"David Mahat",2018-03-28,"default",-117.914886474609,33.7865665094892
13507,"David Mahat",2018-03-28,"default",-117.15202331543,32.71046664083
13509,"David Mahat",2018-03-28,"default",-73.9860963821411,40.7489801031484
13510,"David Mahat",2018-03-28,"default",-82.651589512825,27.771350223875
13511,"David Mahat",2018-03-28,"default",-80.1921755075455,25.7759769719542
13512,"David Mahat",2018-03-28,"default",-99.1777467727661,19.4128698621675
13513,"David Mahat",2018-03-28,"default",-74.0640842914581,4.64671727163691
13514,"Detský domov Klánovice",2018-03-28,"default",14.6677243709564,50.0952977913694
13515,"Soulmama Arts",2018-03-28,"shopping",23.2017946243286,63.6492690349055
13516,"David Mahat",2018-03-28,"default",55.2787828445435,25.2051353003567
13517,"David Mahat",2018-03-28,"default",51.527853012085,25.273999023544
13518,"David Mahat",2018-03-28,"default",34.7764706611633,32.0652648645464
13497,"Fernando Mendes Engenharia",2018-03-27,"default",-48.8486963510513,-26.2896780393972
13519,"David Mahat",2018-03-28,"default",-0.086967945098877,51.5224027313866
13520,"David Mahat",2018-03-28,"default",4.88491415977478,52.3688425752857
13521,"David Mahat",2018-03-28,"default",13.4237748384476,52.4907900044213
13522,"David Mahat",2018-03-28,"default",14.4196200370789,50.0799262943704
13523,"David Mahat",2018-03-28,"default",11.5788120031357,48.1344181656047
13524,"David Mahat",2018-03-28,"default",8.54155361652374,47.3713082829116
13525,"David Mahat",2018-03-28,"default",9.20449912548065,45.4622903472286
13526,"David Mahat",2018-03-28,"default",11.8788331747055,45.4137484262872
13527,"David Mahat",2018-03-28,"default",2.34710454940796,48.8647782824027
13528,"David Mahat",2018-03-28,"default",2.16321229934692,41.3836110429051
13529,"David Mahat",2018-03-28,"default",-3.68973255157471,40.4305053868105
13530,"David Mahat",2018-03-28,"default",139.73171710968,35.6635027777906
13531,"David Mahat",2018-03-28,"default",127.02422618866,37.5041086031712
13532,"David Mahat",2018-03-28,"default",151.207237243652,-33.8732304812967
13533,"David Mahat",2018-03-28,"default",144.953548908234,-37.8171749346017
14546,"Mare Sarvas",2018-07-26,"default",20.4305416345596,49.134992076334
